2025-02-02 09:45:09,1.125307E-06
2025-02-02 09:45:11,1.125307E-06
2025-02-02 09:45:12,1.022652E-06
2025-02-02 09:45:14,1.022652E-06
2025-02-02 09:45:15,1.022652E-06
2025-02-02 09:45:17,1.034562E-06
2025-02-02 09:45:18,1.034562E-06
2025-02-02 09:45:20,1.034562E-06
2025-02-02 09:45:21,1.063907E-06
2025-02-02 09:45:23,1.063907E-06
2025-02-02 09:45:24,1.063907E-06
2025-02-02 09:45:26,1.176464E-06
2025-02-02 09:45:27,1.176464E-06
2025-02-02 09:45:28,1.107386E-06
2025-02-02 09:45:30,1.107386E-06
2025-02-02 09:45:32,1.174676E-06
2025-02-02 09:45:33,1.174676E-06
2025-02-02 09:45:35,1.174676E-06
2025-02-02 09:45:36,1.275234E-06
2025-02-02 09:45:38,1.275234E-06
2025-02-02 09:45:39,1.275234E-06
2025-02-02 09:45:41,1.175335E-06
2025-02-02 09:45:42,1.175335E-06
2025-02-02 09:45:44,1.175335E-06
2025-02-02 09:45:45,1.059757E-06
2025-02-02 09:45:47,1.059757E-06
2025-02-02 09:45:48,1.162804E-06
2025-02-02 09:45:50,1.162804E-06
2025-02-02 09:45:51,1.167863E-06
2025-02-02 09:45:53,1.167863E-06
2025-02-02 09:45:54,1.167863E-06
2025-02-02 09:45:56,1.170191E-06
2025-02-02 09:45:57,1.170191E-06
2025-02-02 09:45:58,1.170191E-06
2025-02-02 09:46:00,1.170191E-06
2025-02-02 09:46:01,1.170191E-06
2025-02-02 09:46:03,1.153949E-06
2025-02-02 09:46:04,1.153949E-06
2025-02-02 09:46:06,1.153949E-06
2025-02-02 09:46:07,1.043427E-06
2025-02-02 09:46:09,1.043427E-06
2025-02-02 09:46:10,1.043427E-06
2025-02-02 09:46:12,1.033641E-06
2025-02-02 09:46:13,1.033641E-06
2025-02-02 09:46:15,1.033641E-06
2025-02-02 09:46:16,1.033641E-06
2025-02-02 09:46:18,1.033641E-06
2025-02-02 09:46:19,9.31561E-07
2025-02-02 09:46:20,9.31561E-07
2025-02-02 09:46:22,9.31561E-07
2025-02-02 09:46:23,9.30414E-07
2025-02-02 09:46:25,9.30414E-07
2025-02-02 09:46:26,9.30414E-07
2025-02-02 09:46:28,9.30414E-07
2025-02-02 09:46:29,9.30414E-07
2025-02-02 09:46:31,9.30414E-07
2025-02-02 09:46:32,9.30414E-07
2025-02-02 09:46:34,9.30414E-07
2025-02-02 09:46:35,9.30414E-07
2025-02-02 09:46:37,9.30414E-07
2025-02-02 09:46:38,8.37874E-07
2025-02-02 09:46:40,8.37874E-07
2025-02-02 09:46:41,8.37874E-07
2025-02-02 09:46:43,8.37874E-07
2025-02-02 09:46:44,8.37874E-07
2025-02-02 09:46:46,8.37874E-07
2025-02-02 09:46:47,8.37874E-07
2025-02-02 09:46:49,8.37874E-07
2025-02-02 09:46:50,8.26611E-07
2025-02-02 09:46:52,8.26611E-07
2025-02-02 09:46:53,8.26611E-07
2025-02-02 09:46:55,8.26611E-07
2025-02-02 09:46:56,8.26611E-07
2025-02-02 09:46:58,8.2234E-07
2025-02-02 09:46:59,8.2234E-07
2025-02-02 09:47:01,8.2234E-07
2025-02-02 09:47:02,7.49266E-07
2025-02-02 09:47:04,7.49266E-07
2025-02-02 09:47:05,7.42217E-07
2025-02-02 09:47:07,7.42217E-07
2025-02-02 09:47:08,7.42217E-07
2025-02-02 09:47:10,7.5495E-07
2025-02-02 09:47:11,7.5495E-07
2025-02-02 09:47:13,7.5495E-07
2025-02-02 09:47:14,7.70367E-07
2025-02-02 09:47:16,7.70367E-07
2025-02-02 09:47:17,7.70367E-07
2025-02-02 09:47:19,7.70367E-07
2025-02-02 09:47:20,7.70367E-07
2025-02-02 09:47:22,7.70367E-07
2025-02-02 09:47:23,7.70367E-07
2025-02-02 09:47:25,7.70367E-07
2025-02-02 09:47:26,7.70367E-07
2025-02-02 09:47:28,7.70367E-07
2025-02-02 09:47:29,7.70367E-07
2025-02-02 09:47:31,7.70367E-07
2025-02-02 09:47:32,7.64967E-07
2025-02-02 09:47:34,7.64967E-07
2025-02-02 09:47:35,7.64967E-07
2025-02-02 09:47:37,7.64967E-07
2025-02-02 09:47:38,7.64967E-07
2025-02-02 09:47:40,7.64967E-07
2025-02-02 09:47:41,7.64967E-07
2025-02-02 09:47:43,7.64967E-07
2025-02-02 09:47:44,7.64967E-07
2025-02-02 09:47:46,7.64967E-07
2025-02-02 09:47:47,7.64967E-07
2025-02-02 09:47:48,7.64967E-07
2025-02-02 09:47:50,7.64967E-07
2025-02-02 09:47:51,7.61537E-07
2025-02-02 09:47:53,7.61537E-07
2025-02-02 09:47:54,7.61537E-07
2025-02-02 09:47:56,7.61537E-07
2025-02-02 09:47:57,7.61537E-07
2025-02-02 09:47:59,7.61537E-07
2025-02-02 09:48:00,7.61537E-07
2025-02-02 09:48:02,7.61537E-07
2025-02-02 09:48:03,7.58296E-07
2025-02-02 09:48:05,7.58296E-07
2025-02-02 09:48:06,7.58296E-07
2025-02-02 09:48:08,7.63429E-07
2025-02-02 09:48:09,7.63429E-07
2025-02-02 09:48:11,6.93922E-07
2025-02-02 09:48:13,6.93922E-07
2025-02-02 09:48:14,6.93922E-07
2025-02-02 09:48:16,6.93922E-07
2025-02-02 09:48:17,6.93922E-07
2025-02-02 09:48:19,6.93922E-07
2025-02-02 09:48:20,6.93922E-07
2025-02-02 09:48:22,6.93922E-07
2025-02-02 09:48:23,6.93922E-07
2025-02-02 09:48:25,6.93922E-07
2025-02-02 09:48:26,6.93922E-07
2025-02-02 09:48:28,6.78339E-07
2025-02-02 09:48:29,6.78339E-07
2025-02-02 09:48:31,6.78339E-07
2025-02-02 09:48:32,6.78339E-07
